model	task	template	fewshot	seed	postproc	timestamp	filename	comet
bloom-3b	wmt14_fr_en	gpt-3-en-fr-target	1	1234	newline-cut	2022-09-08T22_02_28	examples.model=bloom-3b.task=wmt14_fr_en.templates=gpt-3-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_02_28.newline-cut.tsv	-0.2316
bloom-3b	wmt14_fr_en	gpt-3-en-fr-target	1	1234		2022-09-08T22_02_28	examples.model=bloom-3b.task=wmt14_fr_en.templates=gpt-3-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_02_28.tsv	-0.3331
bloom-3b	wmt14_fr_en	gpt-3-fr-en-target	1	1234	newline-cut-custom-truncate	2022-09-08T22_02_28	examples.model=bloom-3b.task=wmt14_fr_en.templates=gpt-3-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_02_28.newline-cut-custom-truncate.tsv	0.0139
bloom-3b	wmt14_fr_en	gpt-3-fr-en-target	1	1234	newline-cut	2022-09-08T22_02_28	examples.model=bloom-3b.task=wmt14_fr_en.templates=gpt-3-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_02_28.newline-cut.tsv	-0.0130
bloom-3b	wmt14_fr_en	gpt-3-fr-en-target	1	1234		2022-09-08T22_02_28	examples.model=bloom-3b.task=wmt14_fr_en.templates=gpt-3-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_02_28.tsv	-0.1143
bloom-3b	wmt14_fr_en	translate_as-en-fr-target	1	1234	newline-cut-custom-truncate	2022-12-29T11_23_12	examples.model=bloom-3b.task=wmt14_fr_en.templates=translate_as-en-fr-target.fewshot=1.seed=1234.timestamp=2022-12-29T11_23_12.newline-cut-custom-truncate.tsv	-0.2058
bloom-3b	wmt14_fr_en	translate_as-en-fr-target	1	1234	newline-cut	2022-12-29T11_23_12	examples.model=bloom-3b.task=wmt14_fr_en.templates=translate_as-en-fr-target.fewshot=1.seed=1234.timestamp=2022-12-29T11_23_12.newline-cut.tsv	-0.2508
bloom-3b	wmt14_fr_en	translate_as-en-fr-target	1	1234		2022-12-29T11_23_12	examples.model=bloom-3b.task=wmt14_fr_en.templates=translate_as-en-fr-target.fewshot=1.seed=1234.timestamp=2022-12-29T11_23_12.tsv	-0.2906
bloom-3b	wmt14_fr_en	translate_as-fr-en-target	1	1234	newline-cut-custom-truncate	2022-12-28T19_52_13	examples.model=bloom-3b.task=wmt14_fr_en.templates=translate_as-fr-en-target.fewshot=1.seed=1234.timestamp=2022-12-28T19_52_13.newline-cut-custom-truncate.tsv	0.0808
bloom-3b	wmt14_fr_en	translate_as-fr-en-target	1	1234	newline-cut	2022-12-28T19_52_13	examples.model=bloom-3b.task=wmt14_fr_en.templates=translate_as-fr-en-target.fewshot=1.seed=1234.timestamp=2022-12-28T19_52_13.newline-cut.tsv	0.0717
bloom-3b	wmt14_fr_en	translate_as-fr-en-target	1	1234		2022-12-28T19_52_13	examples.model=bloom-3b.task=wmt14_fr_en.templates=translate_as-fr-en-target.fewshot=1.seed=1234.timestamp=2022-12-28T19_52_13.tsv	0.0521
bloom-3b	wmt14_fr_en	version-en-fr-target	1	1234	newline-cut-custom-truncate	2022-09-08T22_02_28	examples.model=bloom-3b.task=wmt14_fr_en.templates=version-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_02_28.newline-cut-custom-truncate.tsv	0.1730
bloom-3b	wmt14_fr_en	version-en-fr-target	1	1234	newline-cut	2022-09-08T22_02_28	examples.model=bloom-3b.task=wmt14_fr_en.templates=version-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_02_28.newline-cut.tsv	0.1754
bloom-3b	wmt14_fr_en	version-en-fr-target	1	1234		2022-09-08T22_02_28	examples.model=bloom-3b.task=wmt14_fr_en.templates=version-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_02_28.tsv	0.1536
bloom-3b	wmt14_fr_en	version-fr-en-target	1	1234	newline-cut-custom-truncate	2022-09-08T22_02_28	examples.model=bloom-3b.task=wmt14_fr_en.templates=version-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_02_28.newline-cut-custom-truncate.tsv	0.3541
bloom-3b	wmt14_fr_en	version-fr-en-target	1	1234	newline-cut	2022-09-08T22_02_28	examples.model=bloom-3b.task=wmt14_fr_en.templates=version-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_02_28.newline-cut.tsv	0.3556
bloom-3b	wmt14_fr_en	version-fr-en-target	1	1234		2022-09-08T22_02_28	examples.model=bloom-3b.task=wmt14_fr_en.templates=version-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_02_28.tsv	0.3488
bloom-3b	wmt14_fr_en	xglm-en-fr-source+target	1	1234	newline-cut-custom-truncate	2022-12-27T21_27_33	examples.model=bloom-3b.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=1.seed=1234.timestamp=2022-12-27T21_27_33.newline-cut-custom-truncate.tsv	0.1656
bloom-3b	wmt14_fr_en	xglm-en-fr-source+target	1	1234	newline-cut	2022-12-27T21_27_33	examples.model=bloom-3b.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=1.seed=1234.timestamp=2022-12-27T21_27_33.newline-cut.tsv	-0.0261
bloom-3b	wmt14_fr_en	xglm-en-fr-source+target	1	1234		2022-12-27T21_27_33	examples.model=bloom-3b.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=1.seed=1234.timestamp=2022-12-27T21_27_33.tsv	-0.1737
bloom-3b	wmt14_fr_en	xglm-en-fr-target	1	1234	newline-cut-custom-truncate	2022-09-08T22_02_28	examples.model=bloom-3b.task=wmt14_fr_en.templates=xglm-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_02_28.newline-cut-custom-truncate.tsv	-0.0053
bloom-3b	wmt14_fr_en	xglm-en-fr-target	1	1234	newline-cut	2022-09-08T22_02_28	examples.model=bloom-3b.task=wmt14_fr_en.templates=xglm-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_02_28.newline-cut.tsv	-0.1190
bloom-3b	wmt14_fr_en	xglm-en-fr-target	1	1234		2022-09-08T22_02_28	examples.model=bloom-3b.task=wmt14_fr_en.templates=xglm-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_02_28.tsv	-0.2305
bloom-3b	wmt14_fr_en	xglm-fr-en-source+target	1	1234	newline-cut-custom-truncate	2022-12-26T23_05_36	examples.model=bloom-3b.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=1.seed=1234.timestamp=2022-12-26T23_05_36.newline-cut-custom-truncate.tsv	0.3202
bloom-3b	wmt14_fr_en	xglm-fr-en-source+target	1	1234	newline-cut	2022-12-26T23_05_36	examples.model=bloom-3b.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=1.seed=1234.timestamp=2022-12-26T23_05_36.newline-cut.tsv	0.2522
bloom-3b	wmt14_fr_en	xglm-fr-en-source+target	1	1234		2022-12-26T23_05_36	examples.model=bloom-3b.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=1.seed=1234.timestamp=2022-12-26T23_05_36.tsv	0.1981
bloom-3b	wmt14_fr_en	xglm-fr-en-target	1	1234	newline-cut-custom-truncate	2022-09-08T22_02_28	examples.model=bloom-3b.task=wmt14_fr_en.templates=xglm-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_02_28.newline-cut-custom-truncate.tsv	0.1175
bloom-3b	wmt14_fr_en	xglm-fr-en-target	1	1234	newline-cut	2022-09-08T22_02_28	examples.model=bloom-3b.task=wmt14_fr_en.templates=xglm-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_02_28.newline-cut.tsv	0.0631
bloom-3b	wmt14_fr_en	xglm-fr-en-target	1	1234		2022-09-08T22_02_28	examples.model=bloom-3b.task=wmt14_fr_en.templates=xglm-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_02_28.tsv	0.0235
bloom-560m	wmt14_fr_en	a_good_translation-en-fr-source+target	1	1234	newline-cut-custom-truncate	2022-09-08T06_13_33	examples.model=bloom-560m.task=wmt14_fr_en.templates=a_good_translation-en-fr-source+target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_33.newline-cut-custom-truncate.tsv	-1.0147
bloom-560m	wmt14_fr_en	a_good_translation-en-fr-source+target	1	1234	newline-cut	2022-09-08T06_13_33	examples.model=bloom-560m.task=wmt14_fr_en.templates=a_good_translation-en-fr-source+target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_33.newline-cut.tsv	-1.0227
bloom-560m	wmt14_fr_en	a_good_translation-en-fr-source+target	1	1234		2022-09-08T06_13_33	examples.model=bloom-560m.task=wmt14_fr_en.templates=a_good_translation-en-fr-source+target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_33.tsv	-1.0423
bloom-560m	wmt14_fr_en	a_good_translation-en-fr-target	1	1234	newline-cut-custom-truncate	2022-09-08T06_13_33	examples.model=bloom-560m.task=wmt14_fr_en.templates=a_good_translation-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_33.newline-cut-custom-truncate.tsv	-0.9725
bloom-560m	wmt14_fr_en	a_good_translation-en-fr-target	1	1234	newline-cut	2022-09-08T06_13_33	examples.model=bloom-560m.task=wmt14_fr_en.templates=a_good_translation-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_33.newline-cut.tsv	-0.9787
bloom-560m	wmt14_fr_en	a_good_translation-en-fr-target	1	1234		2022-09-08T06_13_33	examples.model=bloom-560m.task=wmt14_fr_en.templates=a_good_translation-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_33.tsv	-0.9923
bloom-560m	wmt14_fr_en	a_good_translation-fr-en-source+target	1	1234	newline-cut-custom-truncate	2022-09-08T06_13_37	examples.model=bloom-560m.task=wmt14_fr_en.templates=a_good_translation-fr-en-source+target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_37.newline-cut-custom-truncate.tsv	-0.5581
bloom-560m	wmt14_fr_en	a_good_translation-fr-en-source+target	1	1234	newline-cut	2022-09-08T06_13_37	examples.model=bloom-560m.task=wmt14_fr_en.templates=a_good_translation-fr-en-source+target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_37.newline-cut.tsv	-0.5609
bloom-560m	wmt14_fr_en	a_good_translation-fr-en-source+target	1	1234		2022-09-08T06_13_37	examples.model=bloom-560m.task=wmt14_fr_en.templates=a_good_translation-fr-en-source+target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_37.tsv	-0.5653
bloom-560m	wmt14_fr_en	a_good_translation-fr-en-target	1	1234	newline-cut-custom-truncate	2022-09-08T06_13_37	examples.model=bloom-560m.task=wmt14_fr_en.templates=a_good_translation-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_37.newline-cut-custom-truncate.tsv	-0.5250
bloom-560m	wmt14_fr_en	a_good_translation-fr-en-target	1	1234	newline-cut	2022-09-08T06_13_37	examples.model=bloom-560m.task=wmt14_fr_en.templates=a_good_translation-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_37.newline-cut.tsv	-0.5252
bloom-560m	wmt14_fr_en	a_good_translation-fr-en-target	1	1234		2022-09-08T06_13_37	examples.model=bloom-560m.task=wmt14_fr_en.templates=a_good_translation-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_37.tsv	-0.5348
bloom-560m	wmt14_fr_en	gpt-3-en-fr-target	1	1234	newline-cut-custom-truncate	2022-09-08T06_13_33	examples.model=bloom-560m.task=wmt14_fr_en.templates=gpt-3-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_33.newline-cut-custom-truncate.tsv	-1.0962
bloom-560m	wmt14_fr_en	gpt-3-en-fr-target	1	1234	newline-cut	2022-09-08T06_13_33	examples.model=bloom-560m.task=wmt14_fr_en.templates=gpt-3-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_33.newline-cut.tsv	-1.2841
bloom-560m	wmt14_fr_en	gpt-3-en-fr-target	1	1234		2022-09-08T06_13_33	examples.model=bloom-560m.task=wmt14_fr_en.templates=gpt-3-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_33.tsv	-1.2937
bloom-560m	wmt14_fr_en	gpt-3-fr-en-target	1	1234	newline-cut-custom-truncate	2022-09-08T06_13_34	examples.model=bloom-560m.task=wmt14_fr_en.templates=gpt-3-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_34.newline-cut-custom-truncate.tsv	-0.8054
bloom-560m	wmt14_fr_en	gpt-3-fr-en-target	1	1234	newline-cut	2022-09-08T06_13_34	examples.model=bloom-560m.task=wmt14_fr_en.templates=gpt-3-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_34.newline-cut.tsv	-0.9504
bloom-560m	wmt14_fr_en	gpt-3-fr-en-target	1	1234		2022-09-08T06_13_34	examples.model=bloom-560m.task=wmt14_fr_en.templates=gpt-3-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_34.tsv	-0.9567
bloom-560m	wmt14_fr_en	translate_as-en-fr-target	1	1234	newline-cut-custom-truncate	2022-12-29T11_23_11	examples.model=bloom-560m.task=wmt14_fr_en.templates=translate_as-en-fr-target.fewshot=1.seed=1234.timestamp=2022-12-29T11_23_11.newline-cut-custom-truncate.tsv	-1.1525
bloom-560m	wmt14_fr_en	translate_as-en-fr-target	1	1234	newline-cut	2022-12-29T11_23_11	examples.model=bloom-560m.task=wmt14_fr_en.templates=translate_as-en-fr-target.fewshot=1.seed=1234.timestamp=2022-12-29T11_23_11.newline-cut.tsv	-1.1571
bloom-560m	wmt14_fr_en	translate_as-en-fr-target	1	1234		2022-12-29T11_23_11	examples.model=bloom-560m.task=wmt14_fr_en.templates=translate_as-en-fr-target.fewshot=1.seed=1234.timestamp=2022-12-29T11_23_11.tsv	-1.1918
bloom-560m	wmt14_fr_en	translate_as-fr-en-target	1	1234	newline-cut-custom-truncate	2022-12-28T13_23_28	examples.model=bloom-560m.task=wmt14_fr_en.templates=translate_as-fr-en-target.fewshot=1.seed=1234.timestamp=2022-12-28T13_23_28.newline-cut-custom-truncate.tsv	-0.8352
bloom-560m	wmt14_fr_en	translate_as-fr-en-target	1	1234	newline-cut	2022-12-28T13_23_28	examples.model=bloom-560m.task=wmt14_fr_en.templates=translate_as-fr-en-target.fewshot=1.seed=1234.timestamp=2022-12-28T13_23_28.newline-cut.tsv	-0.8404
bloom-560m	wmt14_fr_en	translate_as-fr-en-target	1	1234		2022-12-28T13_23_28	examples.model=bloom-560m.task=wmt14_fr_en.templates=translate_as-fr-en-target.fewshot=1.seed=1234.timestamp=2022-12-28T13_23_28.tsv	-0.8624
bloom-560m	wmt14_fr_en	version-en-fr-target	1	1234	newline-cut-custom-truncate	2022-09-08T06_13_33	examples.model=bloom-560m.task=wmt14_fr_en.templates=version-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_33.newline-cut-custom-truncate.tsv	-1.1972
bloom-560m	wmt14_fr_en	version-en-fr-target	1	1234	newline-cut	2022-09-08T06_13_33	examples.model=bloom-560m.task=wmt14_fr_en.templates=version-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_33.newline-cut.tsv	-1.1964
bloom-560m	wmt14_fr_en	version-en-fr-target	1	1234		2022-09-08T06_13_33	examples.model=bloom-560m.task=wmt14_fr_en.templates=version-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_33.tsv	-1.2005
bloom-560m	wmt14_fr_en	version-fr-en-target	1	1234	newline-cut-custom-truncate	2022-09-08T06_13_37	examples.model=bloom-560m.task=wmt14_fr_en.templates=version-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_37.newline-cut-custom-truncate.tsv	-0.7773
bloom-560m	wmt14_fr_en	version-fr-en-target	1	1234	newline-cut	2022-09-08T06_13_37	examples.model=bloom-560m.task=wmt14_fr_en.templates=version-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_37.newline-cut.tsv	-0.7745
bloom-560m	wmt14_fr_en	version-fr-en-target	1	1234		2022-09-08T06_13_37	examples.model=bloom-560m.task=wmt14_fr_en.templates=version-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_37.tsv	-0.7772
bloom-560m	wmt14_fr_en	xglm-en-fr-source+target	1	1234	newline-cut-custom-truncate	2022-12-25T19_16_08	examples.model=bloom-560m.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=1.seed=1234.timestamp=2022-12-25T19_16_08.newline-cut-custom-truncate.tsv	-1.0445
bloom-560m	wmt14_fr_en	xglm-en-fr-source+target	1	1234	newline-cut	2022-12-25T19_16_08	examples.model=bloom-560m.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=1.seed=1234.timestamp=2022-12-25T19_16_08.newline-cut.tsv	-1.2912
bloom-560m	wmt14_fr_en	xglm-en-fr-source+target	1	1234		2022-12-25T19_16_08	examples.model=bloom-560m.task=wmt14_fr_en.templates=xglm-en-fr-source+target.fewshot=1.seed=1234.timestamp=2022-12-25T19_16_08.tsv	-1.3033
bloom-560m	wmt14_fr_en	xglm-en-fr-target	1	1234	newline-cut-custom-truncate	2022-09-08T06_13_33	examples.model=bloom-560m.task=wmt14_fr_en.templates=xglm-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_33.newline-cut-custom-truncate.tsv	-0.9398
bloom-560m	wmt14_fr_en	xglm-en-fr-target	1	1234	newline-cut	2022-09-08T06_13_33	examples.model=bloom-560m.task=wmt14_fr_en.templates=xglm-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_33.newline-cut.tsv	-1.2505
bloom-560m	wmt14_fr_en	xglm-en-fr-target	1	1234		2022-09-08T06_13_33	examples.model=bloom-560m.task=wmt14_fr_en.templates=xglm-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_33.tsv	-1.2581
bloom-560m	wmt14_fr_en	xglm-fr-en-source+target	1	1234	newline-cut-custom-truncate	2022-12-26T23_04_14	examples.model=bloom-560m.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=1.seed=1234.timestamp=2022-12-26T23_04_14.newline-cut-custom-truncate.tsv	-0.5561
bloom-560m	wmt14_fr_en	xglm-fr-en-source+target	1	1234	newline-cut	2022-12-26T23_04_14	examples.model=bloom-560m.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=1.seed=1234.timestamp=2022-12-26T23_04_14.newline-cut.tsv	-0.7330
bloom-560m	wmt14_fr_en	xglm-fr-en-source+target	1	1234		2022-12-26T23_04_14	examples.model=bloom-560m.task=wmt14_fr_en.templates=xglm-fr-en-source+target.fewshot=1.seed=1234.timestamp=2022-12-26T23_04_14.tsv	-0.7393
bloom-560m	wmt14_fr_en	xglm-fr-en-target	1	1234	newline-cut-custom-truncate	2022-09-08T06_13_34	examples.model=bloom-560m.task=wmt14_fr_en.templates=xglm-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_34.newline-cut-custom-truncate.tsv	-0.6868
bloom-560m	wmt14_fr_en	xglm-fr-en-target	1	1234	newline-cut	2022-09-08T06_13_34	examples.model=bloom-560m.task=wmt14_fr_en.templates=xglm-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_34.newline-cut.tsv	-0.8496
bloom-560m	wmt14_fr_en	xglm-fr-en-target	1	1234		2022-09-08T06_13_34	examples.model=bloom-560m.task=wmt14_fr_en.templates=xglm-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T06_13_34.tsv	-0.8667
bloom-7b1	wmt14_fr_en	a_good_translation-en-fr-source+target	1	1234	newline-cut-custom-truncate	2022-09-08T22_44_21	examples.model=bloom-7b1.task=wmt14_fr_en.templates=a_good_translation-en-fr-source+target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_21.newline-cut-custom-truncate.tsv	0.2196
bloom-7b1	wmt14_fr_en	a_good_translation-en-fr-source+target	1	1234	newline-cut	2022-09-08T22_44_21	examples.model=bloom-7b1.task=wmt14_fr_en.templates=a_good_translation-en-fr-source+target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_21.newline-cut.tsv	0.2199
bloom-7b1	wmt14_fr_en	a_good_translation-en-fr-source+target	1	1234		2022-09-08T22_44_21	examples.model=bloom-7b1.task=wmt14_fr_en.templates=a_good_translation-en-fr-source+target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_21.tsv	0.1849
bloom-7b1	wmt14_fr_en	a_good_translation-en-fr-target	1	1234	newline-cut-custom-truncate	2022-09-08T22_44_14	examples.model=bloom-7b1.task=wmt14_fr_en.templates=a_good_translation-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_14.newline-cut-custom-truncate.tsv	0.2150
bloom-7b1	wmt14_fr_en	a_good_translation-en-fr-target	1	1234	newline-cut	2022-09-08T22_44_14	examples.model=bloom-7b1.task=wmt14_fr_en.templates=a_good_translation-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_14.newline-cut.tsv	0.2111
bloom-7b1	wmt14_fr_en	a_good_translation-en-fr-target	1	1234		2022-09-08T22_44_14	examples.model=bloom-7b1.task=wmt14_fr_en.templates=a_good_translation-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_14.tsv	0.1631
bloom-7b1	wmt14_fr_en	a_good_translation-fr-en-source+target	1	1234	newline-cut-custom-truncate	2022-09-08T22_44_38	examples.model=bloom-7b1.task=wmt14_fr_en.templates=a_good_translation-fr-en-source+target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_38.newline-cut-custom-truncate.tsv	0.3537
bloom-7b1	wmt14_fr_en	a_good_translation-fr-en-source+target	1	1234	newline-cut	2022-09-08T22_44_38	examples.model=bloom-7b1.task=wmt14_fr_en.templates=a_good_translation-fr-en-source+target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_38.newline-cut.tsv	0.3555
bloom-7b1	wmt14_fr_en	a_good_translation-fr-en-source+target	1	1234		2022-09-08T22_44_38	examples.model=bloom-7b1.task=wmt14_fr_en.templates=a_good_translation-fr-en-source+target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_38.tsv	0.3481
bloom-7b1	wmt14_fr_en	a_good_translation-fr-en-target	1	1234	newline-cut-custom-truncate	2022-09-08T22_44_38	examples.model=bloom-7b1.task=wmt14_fr_en.templates=a_good_translation-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_38.newline-cut-custom-truncate.tsv	0.3945
bloom-7b1	wmt14_fr_en	a_good_translation-fr-en-target	1	1234	newline-cut	2022-09-08T22_44_38	examples.model=bloom-7b1.task=wmt14_fr_en.templates=a_good_translation-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_38.newline-cut.tsv	0.3976
bloom-7b1	wmt14_fr_en	a_good_translation-fr-en-target	1	1234		2022-09-08T22_44_38	examples.model=bloom-7b1.task=wmt14_fr_en.templates=a_good_translation-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_38.tsv	0.3858
bloom-7b1	wmt14_fr_en	gpt-3-en-fr-target	1	1234	newline-cut-custom-truncate	2022-09-08T22_44_38	examples.model=bloom-7b1.task=wmt14_fr_en.templates=gpt-3-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_38.newline-cut-custom-truncate.tsv	0.1274
bloom-7b1	wmt14_fr_en	gpt-3-en-fr-target	1	1234	newline-cut	2022-09-08T22_44_38	examples.model=bloom-7b1.task=wmt14_fr_en.templates=gpt-3-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_38.newline-cut.tsv	0.1024
bloom-7b1	wmt14_fr_en	gpt-3-en-fr-target	1	1234		2022-09-08T22_44_38	examples.model=bloom-7b1.task=wmt14_fr_en.templates=gpt-3-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_38.tsv	0.0325
bloom-7b1	wmt14_fr_en	gpt-3-fr-en-target	1	1234	newline-cut-custom-truncate	2022-09-08T22_44_47	examples.model=bloom-7b1.task=wmt14_fr_en.templates=gpt-3-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_47.newline-cut-custom-truncate.tsv	0.2170
bloom-7b1	wmt14_fr_en	gpt-3-fr-en-target	1	1234	newline-cut	2022-09-08T22_44_47	examples.model=bloom-7b1.task=wmt14_fr_en.templates=gpt-3-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_47.newline-cut.tsv	0.1879
bloom-7b1	wmt14_fr_en	gpt-3-fr-en-target	1	1234		2022-09-08T22_44_47	examples.model=bloom-7b1.task=wmt14_fr_en.templates=gpt-3-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_47.tsv	0.1438
bloom-7b1	wmt14_fr_en	translate_as-en-fr-target	1	1234	newline-cut-custom-truncate	2022-12-28T19_52_13	examples.model=bloom-7b1.task=wmt14_fr_en.templates=translate_as-en-fr-target.fewshot=1.seed=1234.timestamp=2022-12-28T19_52_13.newline-cut-custom-truncate.tsv	-0.0038
bloom-7b1	wmt14_fr_en	translate_as-en-fr-target	1	1234	newline-cut	2022-12-28T19_52_13	examples.model=bloom-7b1.task=wmt14_fr_en.templates=translate_as-en-fr-target.fewshot=1.seed=1234.timestamp=2022-12-28T19_52_13.newline-cut.tsv	-0.0238
bloom-7b1	wmt14_fr_en	translate_as-en-fr-target	1	1234		2022-12-28T19_52_13	examples.model=bloom-7b1.task=wmt14_fr_en.templates=translate_as-en-fr-target.fewshot=1.seed=1234.timestamp=2022-12-28T19_52_13.tsv	-0.0813
bloom-7b1	wmt14_fr_en	translate_as-fr-en-target	1	1234	newline-cut-custom-truncate	2022-12-28T19_52_13	examples.model=bloom-7b1.task=wmt14_fr_en.templates=translate_as-fr-en-target.fewshot=1.seed=1234.timestamp=2022-12-28T19_52_13.newline-cut-custom-truncate.tsv	0.1924
bloom-7b1	wmt14_fr_en	translate_as-fr-en-target	1	1234	newline-cut	2022-12-28T19_52_13	examples.model=bloom-7b1.task=wmt14_fr_en.templates=translate_as-fr-en-target.fewshot=1.seed=1234.timestamp=2022-12-28T19_52_13.newline-cut.tsv	0.1918
bloom-7b1	wmt14_fr_en	translate_as-fr-en-target	1	1234		2022-12-28T19_52_13	examples.model=bloom-7b1.task=wmt14_fr_en.templates=translate_as-fr-en-target.fewshot=1.seed=1234.timestamp=2022-12-28T19_52_13.tsv	0.1766
bloom-7b1	wmt14_fr_en	version-en-fr-target	1	1234	newline-cut-custom-truncate	2022-09-08T22_44_14	examples.model=bloom-7b1.task=wmt14_fr_en.templates=version-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_14.newline-cut-custom-truncate.tsv	0.2907
bloom-7b1	wmt14_fr_en	version-en-fr-target	1	1234	newline-cut	2022-09-08T22_44_14	examples.model=bloom-7b1.task=wmt14_fr_en.templates=version-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_14.newline-cut.tsv	0.2926
bloom-7b1	wmt14_fr_en	version-en-fr-target	1	1234		2022-09-08T22_44_14	examples.model=bloom-7b1.task=wmt14_fr_en.templates=version-en-fr-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_14.tsv	0.2502
bloom-7b1	wmt14_fr_en	version-fr-en-target	1	1234	newline-cut-custom-truncate	2022-09-08T22_44_38	examples.model=bloom-7b1.task=wmt14_fr_en.templates=version-fr-en-target.fewshot=1.seed=1234.timestamp=2022-09-08T22_44_38.newline-cut-custom-truncate.tsv	0.4174
