model	task	template	fewshot	seed	postproc	timestamp	filename	BLEU
bloom-3b	wmt14_hi_en	xglm-en-hi-target	1	1234	newline-cut-custom-truncate	2022-09-14T19_16_27	examples.model=bloom-3b.task=wmt14_hi_en.templates=xglm-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-14T19_16_27.newline-cut-custom-truncate.tsv	3.64
bloom-3b	wmt14_hi_en	xglm-en-hi-target	1	1234	newline-cut	2022-09-14T19_16_27	examples.model=bloom-3b.task=wmt14_hi_en.templates=xglm-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-14T19_16_27.newline-cut.tsv	3.88
bloom-3b	wmt14_hi_en	xglm-en-hi-target	1	1234		2022-09-14T19_16_27	examples.model=bloom-3b.task=wmt14_hi_en.templates=xglm-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-14T19_16_27.tsv	4.10
bloom-3b	wmt14_hi_en	xglm-hi-en-source+target	1	1234	newline-cut-custom-truncate	2022-12-31T19_45_46	examples.model=bloom-3b.task=wmt14_hi_en.templates=xglm-hi-en-source+target.fewshot=1.seed=1234.timestamp=2022-12-31T19_45_46.newline-cut-custom-truncate.tsv	12.40
bloom-3b	wmt14_hi_en	xglm-hi-en-source+target	1	1234	newline-cut	2022-12-31T19_45_46	examples.model=bloom-3b.task=wmt14_hi_en.templates=xglm-hi-en-source+target.fewshot=1.seed=1234.timestamp=2022-12-31T19_45_46.newline-cut.tsv	12.26
bloom-3b	wmt14_hi_en	xglm-hi-en-source+target	1	1234		2022-12-31T19_45_46	examples.model=bloom-3b.task=wmt14_hi_en.templates=xglm-hi-en-source+target.fewshot=1.seed=1234.timestamp=2022-12-31T19_45_46.tsv	10.99
bloom-3b	wmt14_hi_en	xglm-hi-en-target	1	1234	newline-cut-custom-truncate	2022-09-14T19_48_11	examples.model=bloom-3b.task=wmt14_hi_en.templates=xglm-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-14T19_48_11.newline-cut-custom-truncate.tsv	7.11
bloom-3b	wmt14_hi_en	xglm-hi-en-target	1	1234	newline-cut	2022-09-14T19_48_11	examples.model=bloom-3b.task=wmt14_hi_en.templates=xglm-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-14T19_48_11.newline-cut.tsv	7.24
bloom-3b	wmt14_hi_en	xglm-hi-en-target	1	1234		2022-09-14T19_48_11	examples.model=bloom-3b.task=wmt14_hi_en.templates=xglm-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-14T19_48_11.tsv	7.13
bloom-560m	wmt14_hi_en	a_good_translation-en-hi-source+target	1	1234	newline-cut-custom-truncate	2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=a_good_translation-en-hi-source+target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.newline-cut-custom-truncate.tsv	0.32
bloom-560m	wmt14_hi_en	a_good_translation-en-hi-source+target	1	1234	newline-cut	2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=a_good_translation-en-hi-source+target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.newline-cut.tsv	0.33
bloom-560m	wmt14_hi_en	a_good_translation-en-hi-source+target	1	1234		2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=a_good_translation-en-hi-source+target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.tsv	0.34
bloom-560m	wmt14_hi_en	a_good_translation-en-hi-target	1	1234	newline-cut-custom-truncate	2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=a_good_translation-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.newline-cut-custom-truncate.tsv	0.31
bloom-560m	wmt14_hi_en	a_good_translation-en-hi-target	1	1234	newline-cut	2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=a_good_translation-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.newline-cut.tsv	0.32
bloom-560m	wmt14_hi_en	a_good_translation-en-hi-target	1	1234		2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=a_good_translation-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.tsv	0.33
bloom-560m	wmt14_hi_en	a_good_translation-hi-en-source+target	1	1234	newline-cut-custom-truncate	2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=a_good_translation-hi-en-source+target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.newline-cut-custom-truncate.tsv	2.61
bloom-560m	wmt14_hi_en	a_good_translation-hi-en-source+target	1	1234	newline-cut	2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=a_good_translation-hi-en-source+target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.newline-cut.tsv	2.72
bloom-560m	wmt14_hi_en	a_good_translation-hi-en-source+target	1	1234		2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=a_good_translation-hi-en-source+target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.tsv	2.78
bloom-560m	wmt14_hi_en	a_good_translation-hi-en-target	1	1234	newline-cut-custom-truncate	2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=a_good_translation-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.newline-cut-custom-truncate.tsv	2.72
bloom-560m	wmt14_hi_en	a_good_translation-hi-en-target	1	1234	newline-cut	2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=a_good_translation-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.newline-cut.tsv	2.80
bloom-560m	wmt14_hi_en	a_good_translation-hi-en-target	1	1234		2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=a_good_translation-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.tsv	2.84
bloom-560m	wmt14_hi_en	gpt-3-en-hi-target	1	1234	newline-cut-custom-truncate	2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=gpt-3-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.newline-cut-custom-truncate.tsv	0.03
bloom-560m	wmt14_hi_en	gpt-3-en-hi-target	1	1234	newline-cut	2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=gpt-3-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.newline-cut.tsv	0.02
bloom-560m	wmt14_hi_en	gpt-3-en-hi-target	1	1234		2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=gpt-3-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.tsv	0.02
bloom-560m	wmt14_hi_en	gpt-3-hi-en-target	1	1234	newline-cut-custom-truncate	2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=gpt-3-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.newline-cut-custom-truncate.tsv	0.01
bloom-560m	wmt14_hi_en	gpt-3-hi-en-target	1	1234	newline-cut	2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=gpt-3-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.newline-cut.tsv	0.01
bloom-560m	wmt14_hi_en	gpt-3-hi-en-target	1	1234		2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=gpt-3-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.tsv	0.06
bloom-560m	wmt14_hi_en	version-en-hi-target	1	1234	newline-cut-custom-truncate	2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=version-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.newline-cut-custom-truncate.tsv	0.15
bloom-560m	wmt14_hi_en	version-en-hi-target	1	1234	newline-cut	2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=version-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.newline-cut.tsv	0.18
bloom-560m	wmt14_hi_en	version-en-hi-target	1	1234		2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=version-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.tsv	0.17
bloom-560m	wmt14_hi_en	version-hi-en-target	1	1234	newline-cut-custom-truncate	2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=version-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.newline-cut-custom-truncate.tsv	2.68
bloom-560m	wmt14_hi_en	version-hi-en-target	1	1234	newline-cut	2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=version-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.newline-cut.tsv	2.77
bloom-560m	wmt14_hi_en	version-hi-en-target	1	1234		2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=version-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.tsv	2.42
bloom-560m	wmt14_hi_en	xglm-en-hi-source+target	1	1234	newline-cut-custom-truncate	2023-01-03T22_44_56	examples.model=bloom-560m.task=wmt14_hi_en.templates=xglm-en-hi-source+target.fewshot=1.seed=1234.timestamp=2023-01-03T22_44_56.newline-cut-custom-truncate.tsv	0.23
bloom-560m	wmt14_hi_en	xglm-en-hi-source+target	1	1234	newline-cut	2023-01-03T22_44_56	examples.model=bloom-560m.task=wmt14_hi_en.templates=xglm-en-hi-source+target.fewshot=1.seed=1234.timestamp=2023-01-03T22_44_56.newline-cut.tsv	0.32
bloom-560m	wmt14_hi_en	xglm-en-hi-source+target	1	1234		2023-01-03T22_44_56	examples.model=bloom-560m.task=wmt14_hi_en.templates=xglm-en-hi-source+target.fewshot=1.seed=1234.timestamp=2023-01-03T22_44_56.tsv	0.32
bloom-560m	wmt14_hi_en	xglm-en-hi-target	1	1234	newline-cut-custom-truncate	2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=xglm-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.newline-cut-custom-truncate.tsv	0.01
bloom-560m	wmt14_hi_en	xglm-en-hi-target	1	1234	newline-cut	2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=xglm-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.newline-cut.tsv	0.03
bloom-560m	wmt14_hi_en	xglm-en-hi-target	1	1234		2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=xglm-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.tsv	0.08
bloom-560m	wmt14_hi_en	xglm-hi-en-source+target	1	1234	newline-cut-custom-truncate	2023-01-02T20_07_24	examples.model=bloom-560m.task=wmt14_hi_en.templates=xglm-hi-en-source+target.fewshot=1.seed=1234.timestamp=2023-01-02T20_07_24.newline-cut-custom-truncate.tsv	1.21
bloom-560m	wmt14_hi_en	xglm-hi-en-source+target	1	1234	newline-cut	2023-01-02T20_07_24	examples.model=bloom-560m.task=wmt14_hi_en.templates=xglm-hi-en-source+target.fewshot=1.seed=1234.timestamp=2023-01-02T20_07_24.newline-cut.tsv	1.62
bloom-560m	wmt14_hi_en	xglm-hi-en-source+target	1	1234		2023-01-02T20_07_24	examples.model=bloom-560m.task=wmt14_hi_en.templates=xglm-hi-en-source+target.fewshot=1.seed=1234.timestamp=2023-01-02T20_07_24.tsv	1.66
bloom-560m	wmt14_hi_en	xglm-hi-en-target	1	1234	newline-cut-custom-truncate	2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=xglm-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.newline-cut-custom-truncate.tsv	0.15
bloom-560m	wmt14_hi_en	xglm-hi-en-target	1	1234	newline-cut	2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=xglm-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.newline-cut.tsv	0.25
bloom-560m	wmt14_hi_en	xglm-hi-en-target	1	1234		2022-09-14T11_08_10	examples.model=bloom-560m.task=wmt14_hi_en.templates=xglm-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-14T11_08_10.tsv	0.47
bloom-7b1	wmt14_hi_en	a_good_translation-en-hi-source+target	1	1234	newline-cut-custom-truncate	2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=a_good_translation-en-hi-source+target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.newline-cut-custom-truncate.tsv	5.66
bloom-7b1	wmt14_hi_en	a_good_translation-en-hi-source+target	1	1234	newline-cut	2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=a_good_translation-en-hi-source+target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.newline-cut.tsv	5.68
bloom-7b1	wmt14_hi_en	a_good_translation-en-hi-source+target	1	1234		2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=a_good_translation-en-hi-source+target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.tsv	5.72
bloom-7b1	wmt14_hi_en	a_good_translation-en-hi-target	1	1234	newline-cut-custom-truncate	2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=a_good_translation-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.newline-cut-custom-truncate.tsv	5.87
bloom-7b1	wmt14_hi_en	a_good_translation-en-hi-target	1	1234	newline-cut	2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=a_good_translation-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.newline-cut.tsv	5.89
bloom-7b1	wmt14_hi_en	a_good_translation-en-hi-target	1	1234		2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=a_good_translation-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.tsv	5.92
bloom-7b1	wmt14_hi_en	a_good_translation-hi-en-source+target	1	1234	newline-cut-custom-truncate	2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=a_good_translation-hi-en-source+target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.newline-cut-custom-truncate.tsv	15.99
bloom-7b1	wmt14_hi_en	a_good_translation-hi-en-source+target	1	1234	newline-cut	2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=a_good_translation-hi-en-source+target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.newline-cut.tsv	16.07
bloom-7b1	wmt14_hi_en	a_good_translation-hi-en-source+target	1	1234		2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=a_good_translation-hi-en-source+target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.tsv	16.08
bloom-7b1	wmt14_hi_en	a_good_translation-hi-en-target	1	1234	newline-cut-custom-truncate	2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=a_good_translation-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.newline-cut-custom-truncate.tsv	17.24
bloom-7b1	wmt14_hi_en	a_good_translation-hi-en-target	1	1234	newline-cut	2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=a_good_translation-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.newline-cut.tsv	17.35
bloom-7b1	wmt14_hi_en	a_good_translation-hi-en-target	1	1234		2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=a_good_translation-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.tsv	17.34
bloom-7b1	wmt14_hi_en	gpt-3-en-hi-target	1	1234	newline-cut-custom-truncate	2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=gpt-3-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.newline-cut-custom-truncate.tsv	0.33
bloom-7b1	wmt14_hi_en	gpt-3-en-hi-target	1	1234	newline-cut	2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=gpt-3-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.newline-cut.tsv	0.32
bloom-7b1	wmt14_hi_en	gpt-3-en-hi-target	1	1234		2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=gpt-3-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.tsv	0.30
bloom-7b1	wmt14_hi_en	gpt-3-hi-en-target	1	1234	newline-cut-custom-truncate	2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=gpt-3-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.newline-cut-custom-truncate.tsv	0.99
bloom-7b1	wmt14_hi_en	gpt-3-hi-en-target	1	1234	newline-cut	2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=gpt-3-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.newline-cut.tsv	0.99
bloom-7b1	wmt14_hi_en	gpt-3-hi-en-target	1	1234		2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=gpt-3-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.tsv	1.03
bloom-7b1	wmt14_hi_en	version-en-hi-target	1	1234	newline-cut-custom-truncate	2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=version-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.newline-cut-custom-truncate.tsv	7.00
bloom-7b1	wmt14_hi_en	version-en-hi-target	1	1234	newline-cut	2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=version-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.newline-cut.tsv	7.01
bloom-7b1	wmt14_hi_en	version-en-hi-target	1	1234		2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=version-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.tsv	7.01
bloom-7b1	wmt14_hi_en	version-hi-en-target	1	1234	newline-cut-custom-truncate	2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=version-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.newline-cut-custom-truncate.tsv	17.52
bloom-7b1	wmt14_hi_en	version-hi-en-target	1	1234	newline-cut	2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=version-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.newline-cut.tsv	17.53
bloom-7b1	wmt14_hi_en	version-hi-en-target	1	1234		2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=version-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.tsv	17.53
bloom-7b1	wmt14_hi_en	xglm-en-hi-source+target	1	1234	newline-cut-custom-truncate	2022-12-31T12_05_59	examples.model=bloom-7b1.task=wmt14_hi_en.templates=xglm-en-hi-source+target.fewshot=1.seed=1234.timestamp=2022-12-31T12_05_59.newline-cut-custom-truncate.tsv	10.37
bloom-7b1	wmt14_hi_en	xglm-en-hi-source+target	1	1234	newline-cut	2022-12-31T12_05_59	examples.model=bloom-7b1.task=wmt14_hi_en.templates=xglm-en-hi-source+target.fewshot=1.seed=1234.timestamp=2022-12-31T12_05_59.newline-cut.tsv	10.38
bloom-7b1	wmt14_hi_en	xglm-en-hi-source+target	1	1234		2022-12-31T12_05_59	examples.model=bloom-7b1.task=wmt14_hi_en.templates=xglm-en-hi-source+target.fewshot=1.seed=1234.timestamp=2022-12-31T12_05_59.tsv	10.38
bloom-7b1	wmt14_hi_en	xglm-en-hi-target	1	1234	newline-cut-custom-truncate	2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=xglm-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.newline-cut-custom-truncate.tsv	7.10
bloom-7b1	wmt14_hi_en	xglm-en-hi-target	1	1234	newline-cut	2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=xglm-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.newline-cut.tsv	7.15
bloom-7b1	wmt14_hi_en	xglm-en-hi-target	1	1234		2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=xglm-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.tsv	6.16
bloom-7b1	wmt14_hi_en	xglm-hi-en-source+target	1	1234	newline-cut-custom-truncate	2022-12-31T19_45_46	examples.model=bloom-7b1.task=wmt14_hi_en.templates=xglm-hi-en-source+target.fewshot=1.seed=1234.timestamp=2022-12-31T19_45_46.newline-cut-custom-truncate.tsv	17.12
bloom-7b1	wmt14_hi_en	xglm-hi-en-source+target	1	1234	newline-cut	2022-12-31T19_45_46	examples.model=bloom-7b1.task=wmt14_hi_en.templates=xglm-hi-en-source+target.fewshot=1.seed=1234.timestamp=2022-12-31T19_45_46.newline-cut.tsv	17.17
bloom-7b1	wmt14_hi_en	xglm-hi-en-source+target	1	1234		2022-12-31T19_45_46	examples.model=bloom-7b1.task=wmt14_hi_en.templates=xglm-hi-en-source+target.fewshot=1.seed=1234.timestamp=2022-12-31T19_45_46.tsv	17.17
bloom-7b1	wmt14_hi_en	xglm-hi-en-target	1	1234	newline-cut-custom-truncate	2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=xglm-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.newline-cut-custom-truncate.tsv	9.61
bloom-7b1	wmt14_hi_en	xglm-hi-en-target	1	1234	newline-cut	2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=xglm-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.newline-cut.tsv	9.75
bloom-7b1	wmt14_hi_en	xglm-hi-en-target	1	1234		2022-09-15T11_24_57	examples.model=bloom-7b1.task=wmt14_hi_en.templates=xglm-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-15T11_24_57.tsv	9.02
bloom	wmt14_hi_en	a_good_translation-en-hi-source+target	1	1234	newline-cut-custom-truncate	2022-09-14T19_52_14	examples.model=bloom.task=wmt14_hi_en.templates=a_good_translation-en-hi-source+target.fewshot=1.seed=1234.timestamp=2022-09-14T19_52_14.newline-cut-custom-truncate.tsv	14.46
bloom	wmt14_hi_en	a_good_translation-en-hi-source+target	1	1234	newline-cut	2022-09-14T19_52_14	examples.model=bloom.task=wmt14_hi_en.templates=a_good_translation-en-hi-source+target.fewshot=1.seed=1234.timestamp=2022-09-14T19_52_14.newline-cut.tsv	14.49
bloom	wmt14_hi_en	a_good_translation-en-hi-source+target	1	1234		2022-09-14T19_52_14	examples.model=bloom.task=wmt14_hi_en.templates=a_good_translation-en-hi-source+target.fewshot=1.seed=1234.timestamp=2022-09-14T19_52_14.tsv	14.49
bloom	wmt14_hi_en	a_good_translation-en-hi-target	1	1234	newline-cut-custom-truncate	2022-09-14T19_52_08	examples.model=bloom.task=wmt14_hi_en.templates=a_good_translation-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-14T19_52_08.newline-cut-custom-truncate.tsv	14.11
bloom	wmt14_hi_en	a_good_translation-en-hi-target	1	1234	newline-cut	2022-09-14T19_52_08	examples.model=bloom.task=wmt14_hi_en.templates=a_good_translation-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-14T19_52_08.newline-cut.tsv	14.13
bloom	wmt14_hi_en	a_good_translation-en-hi-target	1	1234		2022-09-14T19_52_08	examples.model=bloom.task=wmt14_hi_en.templates=a_good_translation-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-14T19_52_08.tsv	14.14
bloom	wmt14_hi_en	a_good_translation-hi-en-source+target	1	1234	newline-cut-custom-truncate	2022-09-14T19_56_43	examples.model=bloom.task=wmt14_hi_en.templates=a_good_translation-hi-en-source+target.fewshot=1.seed=1234.timestamp=2022-09-14T19_56_43.newline-cut-custom-truncate.tsv	24.44
bloom	wmt14_hi_en	a_good_translation-hi-en-source+target	1	1234	newline-cut	2022-09-14T19_56_43	examples.model=bloom.task=wmt14_hi_en.templates=a_good_translation-hi-en-source+target.fewshot=1.seed=1234.timestamp=2022-09-14T19_56_43.newline-cut.tsv	24.60
bloom	wmt14_hi_en	a_good_translation-hi-en-source+target	1	1234		2022-09-14T19_56_43	examples.model=bloom.task=wmt14_hi_en.templates=a_good_translation-hi-en-source+target.fewshot=1.seed=1234.timestamp=2022-09-14T19_56_43.tsv	24.60
bloom	wmt14_hi_en	a_good_translation-hi-en-target	1	1234	newline-cut-custom-truncate	2022-09-14T19_56_02	examples.model=bloom.task=wmt14_hi_en.templates=a_good_translation-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-14T19_56_02.newline-cut-custom-truncate.tsv	24.74
bloom	wmt14_hi_en	a_good_translation-hi-en-target	1	1234	newline-cut	2022-09-14T19_56_02	examples.model=bloom.task=wmt14_hi_en.templates=a_good_translation-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-14T19_56_02.newline-cut.tsv	24.84
bloom	wmt14_hi_en	a_good_translation-hi-en-target	1	1234		2022-09-14T19_56_02	examples.model=bloom.task=wmt14_hi_en.templates=a_good_translation-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-14T19_56_02.tsv	24.84
bloom	wmt14_hi_en	gpt-3-en-hi-target	1	1234	newline-cut-custom-truncate	2022-09-14T19_58_17	examples.model=bloom.task=wmt14_hi_en.templates=gpt-3-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-14T19_58_17.newline-cut-custom-truncate.tsv	7.59
bloom	wmt14_hi_en	gpt-3-en-hi-target	1	1234	newline-cut	2022-09-14T19_58_17	examples.model=bloom.task=wmt14_hi_en.templates=gpt-3-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-14T19_58_17.newline-cut.tsv	7.58
bloom	wmt14_hi_en	gpt-3-en-hi-target	1	1234		2022-09-14T19_58_17	examples.model=bloom.task=wmt14_hi_en.templates=gpt-3-en-hi-target.fewshot=1.seed=1234.timestamp=2022-09-14T19_58_17.tsv	6.51
bloom	wmt14_hi_en	gpt-3-hi-en-target	1	1234	newline-cut-custom-truncate	2022-09-14T20_01_39	examples.model=bloom.task=wmt14_hi_en.templates=gpt-3-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-14T20_01_39.newline-cut-custom-truncate.tsv	11.44
bloom	wmt14_hi_en	gpt-3-hi-en-target	1	1234	newline-cut	2022-09-14T20_01_39	examples.model=bloom.task=wmt14_hi_en.templates=gpt-3-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-14T20_01_39.newline-cut.tsv	11.44
bloom	wmt14_hi_en	gpt-3-hi-en-target	1	1234		2022-09-14T20_01_39	examples.model=bloom.task=wmt14_hi_en.templates=gpt-3-hi-en-target.fewshot=1.seed=1234.timestamp=2022-09-14T20_01_39.tsv	9.98
bloom	wmt14_hi_en	translate-hi-en-source+target	1	1234	newline-cut-custom-truncate	2022-09-20T10_47_43	examples.model=bloom.task=wmt14_hi_en.templates=translate-hi-en-source+target.fewshot=1.seed=1234.timestamp=2022-09-20T10_47_43.newline-cut-custom-truncate.tsv	2.63
